crack_opening
-0.16
-0.2
-0.17
-0.2
-0.16
-0.13
-0.14
-0.15
-0.11
-0.1
-0.12
-0.1
-0.1
-0.1
-0.07
-0.06
-0.05
-0.05
-0.05
-0.06
-0.05
-0.029
-0.039
-0.028
-0.03
-0.04
-0.03
-0.049
-0.04
-0.04
-0.041
-0.059
-0.06
-0.05
-0.09
-0.07
-0.08
-0.09
-0.12
-0.11
-0.11
-0.11
-0.11
-0.13
-0.16
-0.17
-0.2
-0.17
-0.16
-0.2
-0.21
-0.15
-0.19
-0.21
-0.15
-0.15
-0.14
-0.15
-0.11
-0.11
-0.12
-0.11
-0.09
-0.1
-0.11
-0.08
-0.07
-0.05
-0.06
-0.07
-0.06
-0.04
-0.04
-0.04
-0.03
-0.02
-0.03
-0.04
-0.02
-0.04
-0.05
-0.03
-0.05
-0.05
-0.054
-0.05
nan
nan
-0.078
-0.07
-0.08
-0.09
-0.12
-0.13
-0.11
-0.15
-0.12
-0.18
-0.14
-0.17
-0.2
-0.13
-0.17
-0.21
-0.2
-0.21
-0.17
-0.15
-0.13
-0.12
-0.15
-0.13
-0.12
-0.13
-0.11
-0.11
-0.09
-0.06
-0.06
-0.07
-0.07
-0.04
-0.06
-0.06
-0.05
-0.05
-0.02
-0.03
-0.04
-0.04
-0.05
-0.05
-0.06
-0.05
-0.04
-0.05
-0.08
-0.06
-0.06
-0.09
-0.07
-0.08
-0.11
-0.12
-0.12
-0.12
-0.14
-0.15
-0.15
-0.21
-0.18
-0.17
-0.218
-0.13
-0.14
-0.18
-0.16
-0.19
-0.17
-0.14
-0.18
-0.17
-0.16
-0.15
-0.14
-0.12
-0.11
-0.11
-0.1
-0.08
-0.06
-0.07
-0.06
-0.06
-0.04
-0.06
-0.06
-0.03
-0.04
-0.03
-0.02
-0.04
-0.04
-0.03
-0.05
-0.03
-0.04
-0.05
-0.07
-0.05
-0.04
-0.05
-0.07
-0.08
-0.08
-0.09
-0.11
-0.12
-0.12
-0.12
-0.14
-0.12
-0.16
-0.11
-0.17
-0.18
-0.19
-0.13
-0.19
-0.21
